product,NBD,NBFD,NBMD,NBD-LOC,NBFD-LOC,NBMD-LOC,PBD,PBFD,PBMD,PBD-LOC,PBFD-LOC,PBMD-LOC
graphql-python/graphene,0,118,960,0,17474,16618,0.0,71.51515151515152,82.61617900172116,0.0,55.257249470322236,79.38282220311456
graphql-python/graphene-django,3,1039,10234,14227,159641,127610,30.0,92.35555555555555,96.96797422778094,7.234644115717693,81.17985670044902,96.0824618072026
graphql-python/graphene-sqlalchemy,7,727,12022,37229,180569,157194,70.0,95.03267973856208,98.97908776551951,15.884034473931221,77.04112978923116,98.10277469201293
graphql-python/gql,1,113,1036,780,21406,19513,20.0,74.83443708609272,85.12736236647494,2.184200946487077,59.94231469295175,83.32479289435477
fbpic/fbpic,1,995,21257,998,480158,395268,14.285714285714285,92.55813953488372,97.79628266470371,0.1770033928606267,85.15991493905088,95.66947429567237
burnash/gspread,13,411,2883,103000,103471,53074,92.85714285714286,99.75728155339806,99.93067590987869,99.07085008560492,99.52388280784102,99.74066000150343
sosreport/sos,21,899,7760,303092,311535,168208,87.5,99.22737306843267,99.66606730028256,96.38736595728442,99.07235444519354,99.52429413296097
netbox-community/netbox,2,21,506,10617,10617,7595,100.0,100.0,100.0,100.0,100.0,100.0
sibson/vncdotool,5,794,16238,23571,281309,204113,38.46153846153847,92.11136890951276,98.60933989190502,7.358188407833001,87.81658066348876,98.1279476171475
dmnfarrell/pandastable,8,1133,20052,26355,408974,355075,42.10526315789473,84.05044510385757,91.65790556291996,4.082666443595535,63.354370180346805,84.57630267633411
landlab/landlab,26,2525,38089,331784,1060972,806222,65.0,91.08946608946609,94.862024307631,24.2514436079234,77.55076383305314,91.6556107687288
vispy/vispy,1,236,3773,40,81879,87429,20.0,82.51748251748252,91.13526570048309,0.027540812040843025,56.37535372730464,85.11224469928545
althonos/instalooter,5,277,4332,21085,86335,69471,31.25,89.35483870967742,96.91275167785236,20.235124760076776,82.85508637236084,96.51028715113291
althonos/pronto,0,304,2498,0,134065,93789,0.0,88.88888888888889,95.01711677443895,0.0,88.36459747689793,96.63589342015784
yashaka/selene,20,835,13245,134339,265808,163322,86.95652173913044,96.42032332563511,99.41454627336186,49.90323143845259,98.74033707406046,99.46710354025957
wechatpy/wechatpy,3,70,1135,5725,31575,25747,33.33333333333333,74.46808510638297,89.44050433412136,13.659572437488071,75.33641916396259,89.01296456352637
scikit-video/scikit-video,0,723,11074,0,323360,288264,0.0,91.51898734177215,96.29565217391306,0.0,76.63122172481864,93.29686867869569
pipitone/qbatch,0,224,1852,0,39489,23641,0.0,99.55555555555556,99.94603345925526,0.0,97.97786820166733,99.67955474975756
igmhub/picca,11,2323,42633,141019,889332,761600,39.285714285714285,90.77764751856195,96.73488836449447,11.83467259719279,74.63499989509683,93.69571529100294
liqd/a4-opin,53,3317,30180,450456,608616,387414,69.73684210526315,97.24420990911756,98.85034882578363,68.56787969842408,92.64280788919687,97.92108462512543
liqd/adhocracy4,28,2360,23732,265502,391631,307259,62.22222222222222,91.26063418406805,94.579945799458,52.93481988340471,78.0819596302765,92.05241666092448
snare/voltron,13,532,5606,52509,207976,90836,52.0,88.22553897180762,95.55138912561786,21.543214435172192,85.32768792720053,93.97961822978635
fresna/powerplantmatching,17,2358,32826,235746,924950,720084,43.58974358974359,91.7866874270144,95.41609743336336,20.176702125201235,79.16333948701094,92.68468487021796
vmware/pyvmomi,0,0,56,0,0,327,0.0,0.0,91.80327868852459,0.0,0.0,90.08264462809917
vmware/photon,4,74,902,17171,29304,22553,66.66666666666666,89.1566265060241,98.15016322089227,50.82884376295068,86.74442010538156,98.47181591931188
nsqio/pynsq,0,22,960,0,14461,14212,0.0,64.70588235294117,90.48067860508954,0.0,61.39509212872548,86.52663622526636
libensemble/libensemble,1,367,7455,452,139713,140020,11.11111111111111,84.56221198156682,94.96815286624204,0.20634369921297227,63.78074612420795,90.55515314569537
gwpy/gwpy,18,1927,32276,219541,739796,637859,48.64864864864865,89.08922792417938,95.44312032409735,21.208350762150502,71.46661926672418,91.38512013066091
mhvk/baseband,2,661,10921,9986,231882,249773,40.0,87.66578249336871,95.07269086793767,2.710081524983988,62.930014437846694,92.70732422491193
natlibfi/skosify,3,140,2320,14709,47765,30702,75.0,95.23809523809523,97.19312945119397,26.37392193075254,85.64486919725304,95.70448877805487
meejah/txtorcon,9,745,15622,71693,224450,180708,50.0,86.1271676300578,96.99490872966597,22.946973552391103,71.84032212118593,95.35388073641387
bigchaindb/bigchaindb,19,537,10299,108234,187559,145881,59.375,89.64941569282136,97.8155570329566,47.56973897603361,82.43373313936368,96.95988833870592
ktbyers/netmiko,7,431,6306,44430,105126,78007,53.84615384615385,92.88793103448276,97.32983485105726,36.009823071249684,85.20298582462738,95.65894514819675
openpathsampling/openpathsampling,12,1983,30182,132297,763933,656309,44.44444444444444,89.08355795148249,94.28044856776935,12.678514270599939,73.21054477639117,90.93049032240187
pagarme/pagarme-python,7,100,1369,27611,39901,30196,77.77777777777779,92.5925925925926,98.98770788141721,62.43724842838406,90.22884537108227,99.084495488105
quatrope/astroalign,5,1267,15653,139910,534118,455507,50.0,94.55223880597015,97.2296415926455,21.641613275461495,82.618649127746,95.6123926869713
clarkperkins/click-shell,0,9,444,0,4331,6411,0.0,56.25,91.17043121149896,0.0,42.75419545903258,88.6109191430546
wkentaro/labelme,12,974,14717,146103,391470,264685,63.1578947368421,95.21016617790812,98.65924783803713,32.34485415227672,86.66516125604377,97.12177419650753
kapsiry/sikteeri,10,1426,16313,99144,274323,204866,47.61904761904761,88.95820336868371,93.89857825361193,27.069221129194755,74.89822831259676,90.98806610498453
approvals/approvaltests.python,30,967,15025,365492,381572,272034,81.08108108108108,98.1725888324873,99.60225389459728,93.3175034787382,97.42305286405474,99.49090430317527
chrismattmann/tika-python,14,277,4965,85364,111533,77466,93.33333333333333,99.2831541218638,99.3795036028823,75.60893518272485,98.78744397796318,99.39439041289229
cloudtools/troposphere,2,37,917,11128,15176,12361,50.0,77.08333333333334,97.5531914893617,61.88066507256854,84.39081354612689,97.03273412355757
moepman/acertmgr,2,85,2423,19120,27014,24031,66.66666666666666,80.95238095238095,97.38745980707395,52.01447264615469,73.48948556816018,96.56045324868406
scille/parsec-cloud,8,321,5213,29056,86189,77213,44.44444444444444,85.37234042553192,95.33650329188002,24.341735990684192,72.20504829643033,92.87552925327175
cinpla/exdir,2,257,4611,15543,124633,108509,66.66666666666666,95.8955223880597,99.33218440327445,10.394708683323525,83.3509443047456,98.67953183401387
polysimtools/pysimm,9,949,17112,45526,442587,410014,69.23076923076923,89.02439024390245,94.21869838123554,7.58434219667046,73.7321807274478,91.50464202820925
pylons/deformdemo,11,544,6759,31958,190559,83267,52.38095238095239,88.16855753646678,95.91315453384419,13.550539977866633,80.79909092065483,91.12567851514622
icloud-photos-downloader/icloud_photos_downloader,18,550,7279,65816,119796,94874,62.06896551724138,89.43089430894308,94.86511142968853,41.992700916213664,76.43365745348748,92.80446053017705
django-tenants/django-tenants,2,785,8500,6933,110780,99410,50.0,87.12541620421753,94.81316229782487,4.391309855586521,70.16721560678997,92.35585945483938
benvanwerkhoven/kernel_tuner,5,729,10819,16100,317478,282725,55.55555555555556,91.46800501882058,96.40883977900553,3.910215620461357,77.1060518480019,93.7976909295999
fedora-python/pyp2rpm,1,98,2595,367,42118,34990,25.0,88.28828828828829,97.44648892226812,0.7021504553455269,80.58085252927222,96.85276939685001
dials/dials,12,210,4259,23242,81771,64490,63.1578947368421,91.70305676855895,98.90849976776592,24.71764330532809,86.96267148782304,98.46102171058658
rollbar/pyrollbar,3,64,926,16103,27359,22213,50.0,86.48648648648648,98.19724284199364,47.76637399145705,81.15507831039392,98.50554323725056
lektor/lektor,9,830,13115,243017,284983,192677,34.61538461538461,90.9090909090909,97.03314590115419,71.28542388393315,83.59552605255979,95.70303186839386
mininet/mininet,0,67,1377,0,27296,18496,0.0,98.52941176470588,99.78260869565217,0.0,99.12121432202774,99.88659070043744
spotdl/spotify-downloader,11,227,4363,67280,87535,68024,73.33333333333333,90.07936507936508,96.84794672586015,67.97607500808277,88.4406320724216,95.56885554525275
serhatbolsu/robotframework-appiumlibrary,14,1176,17456,120589,309394,183787,73.68421052631578,98.0,99.41340623042313,37.83587896434443,97.07513899521831,99.2541907889052
matthewgilbert/pdblp,3,404,8717,8641,159063,200451,50.0,78.44660194174757,90.66985645933015,2.8200776737051663,51.91181749942887,86.11066959356998
tilezen/vector-datasource,22,1050,18033,123975,396388,322683,66.66666666666666,90.83044982698962,98.5625273283778,27.505136066948577,87.94277778024289,98.53096545280219
tilezen/tilequeue,17,1065,17758,102412,418161,317616,62.96296296296296,96.64246823956442,99.21224649421755,23.196481071261932,94.71413234035036,98.90635509827857
hfaran/slack-export-viewer,4,116,2946,3426,108702,40223,36.36363636363637,78.91156462585033,93.97129186602871,2.5516511998570004,80.96018351630346,89.9239883746926
mozilla/mozilla-django-oidc,8,1083,13915,48646,230448,175193,53.333333333333336,93.04123711340206,98.14501340104387,18.45027687172874,87.40347417128119,97.5239505458108
mozilla/experimenter,2,13,184,2567,2567,2891,66.66666666666666,92.85714285714286,80.7017543859649,51.76446864287154,51.76446864287154,75.62123986398117
mozilla/pontoon,6,105,1352,25003,37136,28378,75.0,92.10526315789474,98.7582176771366,60.08314509540058,89.23919834671025,98.78167641325535
miketeo/pysmb,0,45,726,0,6293,7286,0.0,69.23076923076923,85.31139835487662,0.0,39.65093566882994,73.5959595959596
hdfgroup/hsds,12,641,12943,43458,239143,213006,36.36363636363637,87.21088435374149,96.61118160782264,13.801185190830967,75.94589788050278,95.58482353205142
hdfgroup/h5pyd,31,1139,13823,207442,357816,240053,83.78378378378379,97.68439108061749,99.48898805239672,53.60341504002646,92.46034822245306,99.09635818726727
antonagestam/collectfast,3,905,9154,8670,158148,109313,60.0,99.12376779846659,99.89087734613706,5.40543910620098,98.59969824307643,99.78183876150139
jbarlow83/ocrmypdf,7,449,8945,51834,148660,116537,43.75,85.68702290076335,93.33263772954925,25.22090307512651,72.33359283768003,90.19333168224878
ipython/ipython,5,465,5653,6826,147786,63649,27.77777777777778,74.04458598726114,86.04261796042618,3.1266461155109315,67.69330835436544,79.33020079019855
ipython/ipykernel,16,1123,16511,219429,402969,229628,50.0,90.56451612903226,96.47093193105462,47.240336279184916,86.75421694528467,94.97237203454323
rq/rq,1,66,2041,247,29501,27613,33.33333333333333,82.5,96.18284637134778,0.6411754017080705,76.58022480076838,93.44184629961761
geopython/owslib,4,130,1950,18739,48666,37293,40.0,90.27777777777779,97.20837487537388,32.87716897380564,85.38344123374915,96.50648241596149
geopython/pywps,20,847,21274,78729,378577,357489,52.63157894736842,84.1948310139165,95.9801488833747,13.750517419348077,66.12086566658458,94.22731226442447
geopython/geohealthcheck,27,1503,27592,331260,571181,371221,50.0,90.98062953995158,97.63623496107573,48.82002791315971,84.17880928414682,95.78438379704768
sphinx-gallery/sphinx-gallery,21,784,10232,206824,309159,141161,91.30434782608695,98.74055415617129,99.82439024390244,65.58928367561808,98.04238072888258,99.85145468306796
roastero/openroast,7,342,5396,165165,170405,121359,77.77777777777779,98.84393063583815,99.85196150999259,96.52788330041027,99.59031243790399,99.87573039256029
xmendez/wfuzz,1,51,793,998,46205,10143,25.0,64.55696202531645,91.14942528735632,1.7827158729591654,82.5354578257297,90.0239637880536
nexb/aboutcode-toolkit,2,176,2857,491,29790,35151,18.181818181818183,61.53846153846154,85.43660287081339,0.6978198459395697,42.338193911486314,80.76048248133256
westpa/westpa,37,2882,49198,517403,1126254,862229,62.71186440677966,90.85750315258511,95.30986652201709,35.08349742604979,76.36780094061743,91.90923229271817
yandex/yandex-tank,15,1436,23022,89661,516328,369941,44.11764705882353,93.12581063553826,97.81611148878314,14.820122480351078,85.34417639815204,96.85003913889201
getsentry/responses,2,62,1092,4727,26626,23840,33.33333333333333,68.13186813186813,88.85272579332792,12.234386727748014,68.91321789994048,88.9386308524529
flav-io/flavio,6,1123,18530,18540,542451,447666,30.0,92.42798353909465,96.85850190789817,2.9176174364623493,85.36485954835156,94.63757208814626
hyperspy/hyperspyui,64,6320,93986,949947,2312849,1596845,63.366336633663366,92.64145411902668,97.21549887254598,34.82200198826396,84.7816062122985,95.51239568579413
hyperspy/hyperspy,39,4579,76834,554815,1886310,1329930,46.98795180722892,91.26968307753638,96.49118400562617,23.846548941483405,81.0756445550491,93.37861615436789
hyperspy/start_jupyter_cm,1,7,17,591,591,418,100.0,100.0,100.0,100.0,100.0,100.0
python-cmd2/cmd2,1,26,256,5459,12504,4906,33.33333333333333,89.65517241379311,96.96969696969697,41.62726856794266,95.34848253774591,94.473329481995
achael/eht-imaging,31,3379,47008,394943,1199771,982640,59.61538461538461,90.71140939597315,94.79904007098635,23.930921152291702,72.69814935777103,91.34370924396777
bastibe/python-soundfile,1,26,1135,1615,13549,12711,33.33333333333333,72.22222222222221,89.93660855784469,7.788762961176754,65.34362189534603,84.29045092838197
ucfopen/canvasapi,4,78,1326,8361,32424,28371,44.44444444444444,72.22222222222221,89.2328398384926,15.465004439183192,59.973364900858236,87.27927151910416
duosecurity/duo_client_python,1,68,1438,998,28294,18859,50.0,98.55072463768117,99.79181124219292,3.497336697504906,99.15194841603588,99.88877118644068
tock/tockloader,2,177,2855,8220,32236,34334,22.22222222222222,68.8715953307393,90.0063051702396,12.081306309616544,47.37870926968357,82.41478636581853
broadinstitute/fiss,29,952,9698,267372,267372,157823,96.66666666666667,99.89506820566632,99.9484695455014,99.62812534933114,99.62812534933114,99.96263031884573
graphite-project/carbonate,12,706,13961,221255,254442,168730,70.58823529411765,97.78393351800554,99.20414979037874,84.69836578914125,97.40264214648562,98.99613355941352
graphite-project/whisper,0,0,60,0,0,361,0.0,0.0,98.36065573770492,0.0,0.0,99.44903581267218
fireeye/flare-floss,15,994,11105,189158,325831,138203,65.21739130434783,93.86213408876299,96.37247244641152,51.21042628880213,88.21167705360962,93.5263823941422
fmfn/bayesianoptimization,1,220,3743,1,103689,96731,50.0,92.05020920502092,99.02116402116403,0.0007463466332303375,77.38793605302047,98.47799971494308
jaegertracing/jaeger-client-python,0,24,1104,0,11812,15579,0.0,58.536585365853654,94.27839453458581,0.0,47.127353973827,90.86084217893386
lonamiwebs/telethon,1,42,722,11497,12650,8324,50.0,89.36170212765957,98.7688098495212,80.38735841141099,88.44916794853866,97.11818924279547
sys-bio/tellurium,43,4553,70610,559701,1755787,1468897,62.31884057971014,95.13163393230255,97.69224383629873,24.660972813496056,77.36169039056531,95.94037302456088
soco/soco,3,95,1235,16103,35441,26958,33.33333333333333,87.1559633027523,97.55134281200631,38.79586575758306,85.38559761004167,96.92241317322213
ptb-m4d/pydynamic,21,2620,41320,898005,1297299,831610,87.5,97.21706864564007,98.83512330470974,63.510378726263305,91.74999115951766,97.28389804732647
twitterdev/twitter-python-ads-sdk,13,308,4301,61268,99765,71585,68.42105263157895,97.77777777777777,98.1515289821999,57.94157422381101,94.34845518767555,97.6363239586459
cog-creators/red-discordbot,13,978,13700,115616,359640,211090,30.23255813953488,86.54867256637168,95.35077951002228,25.564960508044333,79.52344309708919,93.86491882589922
projectq-framework/projectq,11,1562,23034,145947,720270,538651,55.00000000000001,94.49485783424078,97.91285866099894,17.797264323159602,87.8321279234391,96.28774905348058
jupyter/kernel_gateway,72,2071,27210,569989,649610,382580,82.75862068965517,97.13883677298311,99.09680238910336,82.9091792414682,94.49065144599308,98.45870360219163
jupyter/jupyter_client,1,135,2496,414,36013,33827,11.11111111111111,81.32530120481928,93.09958970533383,0.7409130769368434,64.45048946793851,88.95521603071502
jupyter/terminado,0,23,1010,0,10993,15466,0.0,60.526315789473685,91.73478655767484,0.0,44.77982809890423,89.5334028018988
jupyter/nbgrader,85,2499,40185,615571,814520,565990,82.52427184466019,94.44444444444444,97.8165619979553,62.444118706221886,82.62569804066769,96.32019713655076
aliyun/aliyun-oss-python-sdk,6,406,6647,36465,115888,81664,46.15384615384615,90.42316258351893,97.17836257309942,27.27129950939332,86.6698576044035,95.78680679365675
ulauncher/ulauncher,28,666,11874,248423,248423,176671,100.0,100.0,100.0,100.0,100.0,100.0
whynothugo/django-mercadopago,10,1042,11711,37167,196653,154460,62.5,93.45291479820628,98.03281433115687,15.975568345447433,84.52776500221364,97.40071382628545
armmbed/mbed-cli,16,373,4194,99203,103439,65774,88.88888888888889,96.1340206185567,98.5200845665962,90.05028866054246,93.89546494317564,98.20092864927813
